protein	n_obs	status	singular	messages	var_Run	var_Mixture	sigma2	acquisition	design	level	reference	structure	var_Run:ionID	var_Run:Channel
O75400	120	ok	FALSE		0.0528538146966208	0.0125176727039177	0.0014210355501536	ms2	balanced	protein	drop	mixed	NA	NA
O75431	120	ok	FALSE		1.02858942963184	1.06233019819613e-08	0.00891735633234957	ms2	balanced	protein	drop	mixed	NA	NA
O75436	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0898012864891532	4.47027281070693e-13	0.00235418043404719	ms2	balanced	protein	drop	mixed	NA	NA
O75439	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.240121808549188	0	0.00148326637891277	ms2	balanced	protein	drop	mixed	NA	NA
O75462	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0999799530360201	0	0.0335617812396508	ms2	balanced	protein	drop	mixed	NA	NA
O75475	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.169071142331633	2.50799966714042e-12	0.00110778466176891	ms2	balanced	protein	drop	mixed	NA	NA
O75489	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0635468362856196	5.31374985835325e-18	0.00203709146606651	ms2	balanced	protein	drop	mixed	NA	NA
O75494	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.158929380891721	0	0.00345517819956068	ms2	balanced	protein	drop	mixed	NA	NA
O75521	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.411196725851783	0	0.00332420854465895	ms2	balanced	protein	drop	mixed	NA	NA
O75531	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.227758850826339	0	0.00176055215143197	ms2	balanced	protein	drop	mixed	NA	NA
O75533	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0425561439233257	0	0.000554418619701326	ms2	balanced	protein	drop	mixed	NA	NA
O75534	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0658541749601808	0	0.000508319102874756	ms2	balanced	protein	drop	mixed	NA	NA
O75607	120	ok	FALSE		0.217813138520109	0.0364648544185963	0.00348638009767591	ms2	balanced	protein	drop	mixed	NA	NA
O75608	120	ok	FALSE		0.0555311328882387	0.0671057172940878	0.003449623541693	ms2	balanced	protein	drop	mixed	NA	NA
O75616	120	ok	FALSE		0.0803326160232049	0.00864292840234531	0.0106059938427449	ms2	balanced	protein	drop	mixed	NA	NA
O75643	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0315677363910264	4.44475205901723e-13	0.000261830869791213	ms2	balanced	protein	drop	mixed	NA	NA
O75663	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.683367667802521	0	0.00356142563078153	ms2	balanced	protein	drop	mixed	NA	NA
O75683	120	ok	FALSE		0.290286539686679	0.165652140653778	0.0228866195758525	ms2	balanced	protein	drop	mixed	NA	NA
O75691	120	ok	FALSE		0.222569504376151	0.081191004919511	0.00342940613850456	ms2	balanced	protein	drop	mixed	NA	NA
O75694	120	ok	FALSE		0.0414418336085276	0.00171623675620834	0.000831063136853751	ms2	balanced	protein	drop	mixed	NA	NA
O75717	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.249579731736613	0	0.00447666190426299	ms2	balanced	protein	drop	mixed	NA	NA
O75718	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.152270148241315	0	0.00146247304753726	ms2	balanced	protein	drop	mixed	NA	NA
O75746	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.67034905119779	2.15253386180185e-12	0.0132998593453555	ms2	balanced	protein	drop	mixed	NA	NA
O75794	120	ok	FALSE		0.604850678456966	0.372623089805233	0.0292965607503932	ms2	balanced	protein	drop	mixed	NA	NA
O75818	120	ok	FALSE		0.190471361382115	0.134100606507573	0.00917665295147884	ms2	balanced	protein	drop	mixed	NA	NA
O75821	120	ok	FALSE		0.130346964713433	8.54925106858111e-11	0.00170854910290304	ms2	balanced	protein	drop	mixed	NA	NA
O75822	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.135075145499005	4.62395566548823e-12	0.00138829420512902	ms2	balanced	protein	drop	mixed	NA	NA
O75832	120	ok	FALSE		0.575923502727876	5.4268972738975e-09	0.00581087236037932	ms2	balanced	protein	drop	mixed	NA	NA
O75844	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.11861817147777	0	0.00134017518758005	ms2	balanced	protein	drop	mixed	NA	NA
O75874	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.12742690532446	4.40804633346692e-19	0.000712106699501391	ms2	balanced	protein	drop	mixed	NA	NA
O75915	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.188797061481853	0	0.00185278996496409	ms2	balanced	protein	drop	mixed	NA	NA
O75934	120	ok	FALSE		0.594402562985867	3.76462412865708e-08	0.00741983544976096	ms2	balanced	protein	drop	mixed	NA	NA
O75937	120	ok	FALSE		0.195606436953095	0.00229698597093747	0.00114594467536843	ms2	balanced	protein	drop	mixed	NA	NA
O75940	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0773449861532405	2.76802273348482e-11	0.00470659833952667	ms2	balanced	protein	drop	mixed	NA	NA
O75947	120	ok	FALSE		0.23183462983726	0.0171766901225529	0.00130555297447322	ms2	balanced	protein	drop	mixed	NA	NA
O75955	120	ok	FALSE		0.23931962198245	2.26777378111657e-07	0.00306336162920665	ms2	balanced	protein	drop	mixed	NA	NA
O75962	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.470943455660711	2.4040792811259e-11	0.0129100253613619	ms2	balanced	protein	drop	mixed	NA	NA
O75964	120	ok	FALSE		0.176444608895459	2.01405571734016e-11	0.00170390536287516	ms2	balanced	protein	drop	mixed	NA	NA
O76003	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.17165320084056	3.07127079986842e-17	0.00114259664319666	ms2	balanced	protein	drop	mixed	NA	NA
O76021	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0971652206861122	8.78207959429412e-13	0.000852261017436785	ms2	balanced	protein	drop	mixed	NA	NA
O76031	120	ok	FALSE		0.144153180652899	0.155030085954847	0.00317955541379115	ms2	balanced	protein	drop	mixed	NA	NA
O76070	120	ok	FALSE		0.106579693861845	1.1198346794798e-08	0.00199704139201976	ms2	balanced	protein	drop	mixed	NA	NA
O76071	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.16857520902028	3.60270549384115e-12	0.0277818582248491	ms2	balanced	protein	drop	mixed	NA	NA
O76094	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0840209140633753	0	0.00165139674580495	ms2	balanced	protein	drop	mixed	NA	NA
O94776	120	ok	FALSE		0.193339606396148	1.91783535681536e-11	0.00138760669166248	ms2	balanced	protein	drop	mixed	NA	NA
O94822	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.570445712366077	0	0.0159068484202261	ms2	balanced	protein	drop	mixed	NA	NA
O94826	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.310439993278354	4.68653581936522e-18	0.00197935181656719	ms2	balanced	protein	drop	mixed	NA	NA
O94855	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.230160434213269	0	0.00405564606084367	ms2	balanced	protein	drop	mixed	NA	NA
O94874	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.528819048741521	2.78966679871545e-11	0.0197569035871781	ms2	balanced	protein	drop	mixed	NA	NA
O94901	120	ok	FALSE		0.179574750429279	0.137983661278592	0.00620031855150899	ms2	balanced	protein	drop	mixed	NA	NA
O94905	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0816058122061841	0	0.00466107940982595	ms2	balanced	protein	drop	mixed	NA	NA
O94906	120	ok	FALSE		0.0225630217004568	0.0111153021817125	0.000734064656890924	ms2	balanced	protein	drop	mixed	NA	NA
O94925	120	ok	FALSE		0.150390608664946	0.0310529623180161	0.00196630435952452	ms2	balanced	protein	drop	mixed	NA	NA
O94979	120	ok	FALSE		0.0428398563316146	0.0312941994245482	0.000783189400501857	ms2	balanced	protein	drop	mixed	NA	NA
O95071	120	ok	FALSE		0.219568791847667	0.0277953925986716	0.00686344261094042	ms2	balanced	protein	drop	mixed	NA	NA
O95155	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.609839048443954	0	0.0210140847084401	ms2	balanced	protein	drop	mixed	NA	NA
O95163	120	ok	FALSE		1.30925759780739	0.0709494093838726	0.00703476654649224	ms2	balanced	protein	drop	mixed	NA	NA
O95197	120	ok	FALSE		0.520214571287117	0.110453688209301	0.01266627846212	ms2	balanced	protein	drop	mixed	NA	NA
O95202	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.109968645849936	1.01332983920499e-19	0.00131665821798029	ms2	balanced	protein	drop	mixed	NA	NA
O95218	120	ok	FALSE		0.313110000315564	0.0715572729074568	0.0016674933982841	ms2	balanced	protein	drop	mixed	NA	NA
O95232	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0680859978041304	0	0.00117626067260478	ms2	balanced	protein	drop	mixed	NA	NA
O95292	120	ok	FALSE		0.116715177104853	0.0189542849782646	0.00116185764811967	ms2	balanced	protein	drop	mixed	NA	NA
O95302	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.320276337110763	0	0.00228192737942692	ms2	balanced	protein	drop	mixed	NA	NA
O95336	120	ok	FALSE		0.108853885774177	0.0278756600921436	0.00155934882485224	ms2	balanced	protein	drop	mixed	NA	NA
O95347	120	ok	FALSE		0.0327103824498909	0.0358079551790313	0.000734658381066473	ms2	balanced	protein	drop	mixed	NA	NA
O95372	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.759224608850616	1.47432786831249e-12	0.0111409951952897	ms2	balanced	protein	drop	mixed	NA	NA
O95373	120	ok	FALSE		0.0631570223549011	0.0375106093953616	0.000746976384577594	ms2	balanced	protein	drop	mixed	NA	NA
O95394	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.267980461146318	1.62266020259339e-15	0.0032819702643619	ms2	balanced	protein	drop	mixed	NA	NA
O95433	120	ok	FALSE		0.0539655364285547	0.00409009864532829	0.000867927466414823	ms2	balanced	protein	drop	mixed	NA	NA
O95456	120	ok	FALSE		0.491331488519209	0.0979575777783858	0.0038887964456121	ms2	balanced	protein	drop	mixed	NA	NA
O95478	120	ok	FALSE		0.0986342091508984	0.00398096356012196	0.00300316290762296	ms2	balanced	protein	drop	mixed	NA	NA
O95486	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.173229681101621	4.55228107185368e-13	0.00309612278834396	ms2	balanced	protein	drop	mixed	NA	NA
O95487	120	ok	FALSE		0.812425758029764	0.00211521672218604	0.0232224587179689	ms2	balanced	protein	drop	mixed	NA	NA
O95563	120	ok	FALSE		0.19147540749343	6.6534750198295e-11	0.00426654892737871	ms2	balanced	protein	drop	mixed	NA	NA
O95573	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0607944850714681	0	0.000896556976599183	ms2	balanced	protein	drop	mixed	NA	NA
O95747	120	ok	FALSE		0.0724121934729829	0.00629214902252916	0.00123834006432287	ms2	balanced	protein	drop	mixed	NA	NA
O95757	120	ok	FALSE		0.0614857475511569	4.46027678826721e-10	0.000901204713254101	ms2	balanced	protein	drop	mixed	NA	NA
O95758	120	ok	FALSE		0.0612917623790932	0.130795779510977	0.00675972705479291	ms2	balanced	protein	drop	mixed	NA	NA
O95777	120	ok	FALSE		0.26341229344106	0.0654063361424077	0.00787727577578206	ms2	balanced	protein	drop	mixed	NA	NA
O95782	120	ok	FALSE		0.138021268771103	0.0681066158657982	0.00147173570494855	ms2	balanced	protein	drop	mixed	NA	NA
O95816	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.5229971309128	0	0.00785734039029912	ms2	balanced	protein	drop	mixed	NA	NA
O95817	120	ok	FALSE		0.279979401459359	0.108122445433178	0.00731130082394511	ms2	balanced	protein	drop	mixed	NA	NA
O95831	120	ok	FALSE		0.0210683985737692	0.00797966401544542	0.000777201945919522	ms2	balanced	protein	drop	mixed	NA	NA
O95861	120	ok	FALSE		0.155596219433543	0.133047476894858	0.00219455663341648	ms2	balanced	protein	drop	mixed	NA	NA
O95864	120	ok	FALSE		0.141857330883883	0.114104507826437	0.00140952444959256	ms2	balanced	protein	drop	mixed	NA	NA
O95881	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.146575644776751	0	0.00232752125184938	ms2	balanced	protein	drop	mixed	NA	NA
O96000	120	ok	FALSE		0.145002583545229	0.0420425266063779	0.002321941763289	ms2	balanced	protein	drop	mixed	NA	NA
O96005	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.558597025833577	7.40494794221027e-12	0.00575436459312795	ms2	balanced	protein	drop	mixed	NA	NA
O96008	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.133760939518715	1.19771909230794e-11	0.00270437969408904	ms2	balanced	protein	drop	mixed	NA	NA
O96019	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.213478656573378	1.57498531920653e-11	0.0022294824723109	ms2	balanced	protein	drop	mixed	NA	NA
P00338	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.151551858625881	0	0.000873723079444945	ms2	balanced	protein	drop	mixed	NA	NA
P00367	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.231557388238566	2.66914877490988e-11	0.00393271624525249	ms2	balanced	protein	drop	mixed	NA	NA
P00374	120	ok	FALSE		0.339028530519014	0.0187027727417941	0.00297581611512129	ms2	balanced	protein	drop	mixed	NA	NA
P00387	120	ok	FALSE		0.0559007291946122	0.00127060342905006	0.0011582664346445	ms2	balanced	protein	drop	mixed	NA	NA
P00390	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.204674430613585	0	0.00168860337145723	ms2	balanced	protein	drop	mixed	NA	NA
P00403	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.558508867698202	0	0.00200867812536222	ms2	balanced	protein	drop	mixed	NA	NA
P00491	120	ok	FALSE		0.0220250936641869	0.0334736566569145	0.00107529869193538	ms2	balanced	protein	drop	mixed	NA	NA
P00492	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0931354260807625	0	0.00134029924752972	ms2	balanced	protein	drop	mixed	NA	NA
P00505	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0489261702809723	7.82497587279657e-14	0.000430208123504468	ms2	balanced	protein	drop	mixed	NA	NA
P00533	120	ok	FALSE		0.182552715475077	0.0722066074682586	0.00827535970393372	ms2	balanced	protein	drop	mixed	NA	NA
P00558	120	ok	FALSE		0.053828420796247	0.0121256459952371	0.000746081104655155	ms2	balanced	protein	drop	mixed	NA	NA
P00568	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.37701734182064	0	0.0021222855670977	ms2	balanced	protein	drop	mixed	NA	NA
P00846	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.556068441364475	2.997006014814e-11	0.00648394198258324	ms2	balanced	protein	drop	mixed	NA	NA
P00918	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.223905506386127	0	0.00227536858071086	ms2	balanced	protein	drop	mixed	NA	NA
P00918ups	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.164921246411704	0	0.0140729927921433	ms2	balanced	protein	drop	mixed	NA	NA
P00966	120	ok	FALSE		0.494214716968958	0.116261816011941	0.0186617861217583	ms2	balanced	protein	drop	mixed	NA	NA
P01008ups	120	ok	FALSE		0.572458875612367	4.95328912741778e-10	0.0238588650293174	ms2	balanced	protein	drop	mixed	NA	NA
P01130	120	ok	FALSE		0.0889178795637144	0.0447218596088975	0.00708967416230755	ms2	balanced	protein	drop	mixed	NA	NA
P01344ups	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.201839117224821	0	0.0297420816295364	ms2	balanced	protein	drop	mixed	NA	NA
P02144ups	120	ok	FALSE		1.37973934804013	0.467360825614635	0.0286203280680127	ms2	balanced	protein	drop	mixed	NA	NA
P02545	120	ok	FALSE		0.0226886612791074	0.00111515258251256	0.000348269233010472	ms2	balanced	protein	drop	mixed	NA	NA
P02768ups	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.177740189297318	1.11830090945525e-11	0.00762162287384844	ms2	balanced	protein	drop	mixed	NA	NA
P02786	120	ok	FALSE		0.0709993624636844	0.0134698796591088	0.000497124938399502	ms2	balanced	protein	drop	mixed	NA	NA
P02787ups	120	ok	FALSE		0.0324659828533788	0.024621401479297	0.00365435224726717	ms2	balanced	protein	drop	mixed	NA	NA
P02788ups	120	ok	FALSE		0.0806082796175035	5.71789948119506e-11	0.00324880123071746	ms2	balanced	protein	drop	mixed	NA	NA
P04040	120	ok	FALSE		0.060768405162215	0.0106986656774827	0.00103455882160081	ms2	balanced	protein	drop	mixed	NA	NA
P04040ups	120	ok	FALSE		0.0563940397057286	0.0587197842145323	0.00627497192931532	ms2	balanced	protein	drop	mixed	NA	NA
P04062	120	ok	FALSE		0.0946623465697254	0.0400234319971872	0.00273188090261388	ms2	balanced	protein	drop	mixed	NA	NA
P04075	120	ok	FALSE		0.0311327614932713	0.0312026393491715	0.00178525430103576	ms2	balanced	protein	drop	mixed	NA	NA
P04080	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.230518098018931	7.63606367481944e-12	0.00484799582548727	ms2	balanced	protein	drop	mixed	NA	NA
P04083	120	ok	FALSE		0.0158048782965585	0.0121364549926565	0.000578407584799113	ms2	balanced	protein	drop	mixed	NA	NA
P04150	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.02073291438688	0	0.0343329044176195	ms2	balanced	protein	drop	mixed	NA	NA
P04179	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.248093384940736	0	0.00128295537937018	ms2	balanced	protein	drop	mixed	NA	NA
P04181	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.16358003929075	0	0.00191450352674804	ms2	balanced	protein	drop	mixed	NA	NA
P04264	120	ok	FALSE		0.468159200437683	0.0713637366892672	0.0194901472587799	ms2	balanced	protein	drop	mixed	NA	NA
P04406	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0272521155680957	0	0.000585411607147297	ms2	balanced	protein	drop	mixed	NA	NA
P04632	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.143818102514859	0	0.00340172463201116	ms2	balanced	protein	drop	mixed	NA	NA
P04792	120	ok	FALSE		0.0728584297241771	3.65747243254851e-09	0.00117545059875979	ms2	balanced	protein	drop	mixed	NA	NA
P04818	120	ok	FALSE		0.153561059282709	0.123600075787106	0.00581896968786991	ms2	balanced	protein	drop	mixed	NA	NA
P04843	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0408236825557905	3.73993665982091e-13	0.000660566894408338	ms2	balanced	protein	drop	mixed	NA	NA
P04844	120	ok	FALSE		0.100980784917564	0.00806949189604448	0.00121326399015427	ms2	balanced	protein	drop	mixed	NA	NA
P04899	120	ok	FALSE		0.108185214964015	0.0344626057850458	0.00249442546425989	ms2	balanced	protein	drop	mixed	NA	NA
P05023	120	ok	FALSE		0.0608282483355805	0.00434731288168858	0.000843166220361643	ms2	balanced	protein	drop	mixed	NA	NA
P05026	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.114015281583671	0	0.00351774810863825	ms2	balanced	protein	drop	mixed	NA	NA
P05091	120	ok	FALSE		0.211726423588982	0.00877231180916656	0.00180437524182035	ms2	balanced	protein	drop	mixed	NA	NA
P05114	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.519348094719259	0	0.00817405926463575	ms2	balanced	protein	drop	mixed	NA	NA
P05141	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.124000872500713	0	0.00131752281970743	ms2	balanced	protein	drop	mixed	NA	NA
P05161	120	ok	FALSE		0.226297213457359	0.0313022151683196	0.00255304773726409	ms2	balanced	protein	drop	mixed	NA	NA
P05186	120	ok	FALSE		0.139362101352182	8.83145472033646e-10	0.00593602763287002	ms2	balanced	protein	drop	mixed	NA	NA
P05198	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.161462979739484	0	0.000884149768252291	ms2	balanced	protein	drop	mixed	NA	NA
P05387	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.73320836112572	0	0.00194250128074692	ms2	balanced	protein	drop	mixed	NA	NA
P05388	120	ok	FALSE		0.225159175562052	0.0256807281795754	0.00172429542182825	ms2	balanced	protein	drop	mixed	NA	NA
P05413ups	120	ok	FALSE		0.142076022787865	0.0355558325221002	0.0134887701488263	ms2	balanced	protein	drop	mixed	NA	NA
